[2024-06-14T22:00:13.902Z] debug: 	Saved 2 profiles, took: 10.18ms
[2024-06-15T16:27:55.113Z] info: 	5ed515f6915ec335206e4152,StackMaxSize,69
[2024-06-15T16:27:55.113Z] info: 	637b60c3b7afa97bfc3d7001,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	5c0e533786f7747fa23f4d47,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	5c0e531d86f7747fa23f4d42,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	5c0e534186f7747fa1419867,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	5ed515c8d380ab312177c0fa,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	5ed5160a87bb8443d10680b5,StackMaxSize,69
[2024-06-15T16:27:55.114Z] info: 	
[2024-06-15T16:27:55.114Z] info: 	5f647d9f8499b57dc40ddb93,Cartridges,0,_max_count,12
[2024-06-15T16:27:55.115Z] info: 	65293c38fc460e50a509cb25,Cartridges,0,_max_count,42
[2024-06-15T16:27:55.115Z] info: 	6450ec2e7da7133e5a09ca96,Cartridges,0,_max_count,42
[2024-06-15T16:27:55.115Z] info: 	
[2024-06-15T16:27:55.115Z] info: 	6513f0a194c72326990a3868,Cartridges,0,_max_count,420
[2024-06-15T16:27:55.115Z] info: 	646372518610c40fc20204e8,Cartridges,0,_max_count,269
[2024-06-15T16:27:55.116Z] info: 	
[2024-06-15T16:27:55.116Z] succ: 	SVM: Custom properties successfully loaded
[2024-06-15T16:27:55.386Z] info: 	[NoDiscardLimit] Removing loot from usec
[2024-06-15T16:27:55.386Z] info: 	[NoDiscardLimit] Removing loot from bear
[2024-06-15T16:27:55.386Z] info: 	[NoDiscardLimit] Marking items with DiscardLimits as InsuranceDisabled
[2024-06-15T16:27:55.387Z] info: 	[NoDiscardLimit] Global config DiscardLimitsEnabled set to false
[2024-06-15T16:27:55.390Z] info: 	[Questing Bots] Applying debug options...
[2024-06-15T16:27:58.030Z] info: 	[Questing Bots] Removing blacklisted brain types from being used for PMC's...
[2024-06-15T16:27:58.031Z] info: 	[Questing Bots] Removing blacklisted brain types from being used for PMC's...done. Removed entries: 132
[2024-06-15T16:27:58.031Z] warn: 	[Questing Bots] SWAG Detected. Disabling bot spawning.
[2024-06-15T16:27:58.630Z] debug: 	Generating data for: shoreline, variant: 1
[2024-06-15T16:27:58.653Z] debug: 	createItem() No preset found for weapon: 62178be9d0050232da3485d9
[2024-06-15T16:27:58.656Z] debug: 	Added 182 guaranteed containers
[2024-06-15T16:27:58.675Z] debug: 	createItem() No preset found for weapon: 6217726288ed9f0845317459
[2024-06-15T16:27:58.687Z] debug: 	Group:  has no containers with < 100% spawn chance to choose from, skipping
[2024-06-15T16:27:58.687Z] succ: 	A total of 1449 static items spawned
[2024-06-15T16:27:58.688Z] succ: 	406 conteneurs statiques générés
[2024-06-15T16:27:59.243Z] succ: 	649 items dynamiques placés
[2024-06-15T16:27:59.243Z] succ: 	Zone générée : shoreline
[2024-06-15T16:27:59.253Z] info: 	Written results to: user/mods/leaves-loot_fuckery/output/loot_shoreline_-_2024-06-15_16-27-59.json
[2024-06-15T16:27:59.255Z] succ: 	webserver demarré sur http://127.0.0.1:6969
[2024-06-15T16:27:59.255Z] succ: 	Démarrage du websocket sur ws://127.0.0.1:6969
[2024-06-15T16:27:59.255Z] succ: 	Le serveur est en cours d'exécution, ne le fermez pas pendant que vous jouez à SPT, Bon jeu!!
[2024-06-15T16:28:03.776Z] info: 	[Requête Client] /launcher/server/connect
[2024-06-15T16:28:03.792Z] info: 	[Requête Client] /launcher/ping
[2024-06-15T16:28:03.793Z] info: 	[Requête Client] /launcher/server/version
[2024-06-15T16:28:03.796Z] info: 	[Requête Client] /files/launcher/bg.png
[2024-06-15T16:28:03.807Z] info: 	[Requête Client] /launcher/ping
[2024-06-15T16:28:03.822Z] info: 	[Requête Client] /launcher/profile/login
[2024-06-15T16:28:03.824Z] info: 	[Requête Client] /launcher/profile/get
[2024-06-15T16:28:03.828Z] info: 	[Requête Client] /launcher/profile/info
[2024-06-15T16:28:03.834Z] info: 	[Requête Client] /launcher/server/version
[2024-06-15T16:28:03.847Z] info: 	[Requête Client] /launcher/server/loadedServerMods
[2024-06-15T16:28:03.855Z] info: 	[Requête Client] /launcher/server/serverModsUsedByProfile
[2024-06-15T16:28:03.860Z] info: 	[Requête Client] /files/launcher/side_bear.png
[2024-06-15T16:28:03.863Z] info: 	[Requête Client] /launcher/profile/login
[2024-06-15T16:28:03.864Z] info: 	[Requête Client] /launcher/profile/get
[2024-06-15T16:28:03.866Z] info: 	[Requête Client] /launcher/profile/info
[2024-06-15T16:28:03.867Z] info: 	[Requête Client] /launcher/server/version
[2024-06-15T16:28:04.278Z] debug: 	Saved 2 profiles, took: 14.91ms
[2024-06-15T16:28:08.482Z] info: 	[Requête Client] /launcher/profile/login
[2024-06-15T16:28:08.483Z] info: 	[Requête Client] /launcher/profile/get
[2024-06-15T16:28:08.485Z] info: 	[Requête Client] /launcher/profile/info
[2024-06-15T16:28:08.486Z] info: 	[Requête Client] /launcher/server/version
[2024-06-15T16:28:15.595Z] info: 	[Requête Client] /singleplayer/airdrop/config
[2024-06-15T16:28:15.629Z] info: 	[Requête Client] /fika/client/config
[2024-06-15T16:28:15.642Z] info: 	[Requête Client] /singleplayer/settings/bot/difficulties/
[2024-06-15T16:28:15.725Z] info: 	[Requête Client] /singleplayer/settings/bot/difficulty/core/core
[2024-06-15T16:28:16.287Z] info: 	[Requête Client] /QuestingBots/GetConfig
[2024-06-15T16:28:18.045Z] info: 	[Requête Client] /BetterKeys/GetInfo
[2024-06-15T16:28:20.608Z] info: 	[Requête Client] /singleplayer/settings/version
[2024-06-15T16:28:20.610Z] info: 	[Requête Client] /singleplayer/release
[2024-06-15T16:28:20.614Z] info: 	[Requête Client] /singleplayer/enableBSGlogging
[2024-06-15T16:28:21.914Z] info: 	[Requête Client] /MoreCheckmarksRoutes/quests
[2024-06-15T16:28:21.915Z] info: 	MoreCheckmarks making quest data request
[2024-06-15T16:28:21.916Z] info: 	Got quests
[2024-06-15T16:28:22.205Z] info: 	[Requête Client] /MoreCheckmarksRoutes/items
[2024-06-15T16:28:22.205Z] info: 	MoreCheckmarks making item data request
[2024-06-15T16:28:22.937Z] info: 	[Requête Client] /MoreCheckmarksRoutes/assorts
[2024-06-15T16:28:22.938Z] info: 	MoreCheckmarks making trader assort data request
[2024-06-15T16:28:23.109Z] info: 	[Requête Client] /MoreCheckmarksRoutes/productions
[2024-06-15T16:28:23.109Z] info: 	MoreCheckmarks making productions request
[2024-06-15T16:28:23.565Z] info: 	[Requête Client] /singleplayer/bundles
[2024-06-15T16:28:24.278Z] debug: 	Saved 2 profiles, took: 3.80ms
[2024-06-15T16:28:30.608Z] info: 	[Requête Client] /singleplayer/settings/version
[2024-06-15T16:28:30.671Z] info: 	[Requête Client] /client/game/start
[2024-06-15T16:28:30.672Z] debug: 	Added custom boss wave to factory4_day of type sptBear, time: -1, chance: 25, zone: BotZone
[2024-06-15T16:28:30.672Z] debug: 	Added custom boss wave to factory4_day of type sptUsec, time: -1, chance: 25, zone: BotZone
[2024-06-15T16:28:30.672Z] debug: 	Added custom boss wave to bigmap of type sptBear, time: -1, chance: 25, zone: ZoneScavBase
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to bigmap of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptBear, time: -1, chance: 25, zone: ZoneScavBase2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptBear, time: -1, chance: 25, zone: ZoneRoad
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptUsec, time: -1, chance: 25, zone: ZoneRoad
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptBear, time: -1, chance: 25, zone: ZoneClearVill
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to woods of type sptUsec, time: -1, chance: 25, zone: ZoneClearVill
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 20, zone: ZonePort
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 20, zone: ZonePort
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 30, zone: BotZoneFloor1
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 30, zone: BotZoneFloor2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 30, zone: BotZoneBasement
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 30, zone: BotZoneFloor1
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 30, zone: BotZoneFloor2
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 30, zone: BotZoneBasement
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to interchange of type sptBear, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-06-15T16:28:30.673Z] debug: 	Added custom boss wave to interchange of type sptUsec, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to lighthouse of type sptBear, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to lighthouse of type sptUsec, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to rezervbase of type sptBear, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to rezervbase of type sptBear, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to rezervbase of type sptUsec, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to rezervbase of type sptUsec, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to sandbox of type sptBear, time: -1, chance: 30, zone: ZoneSandbox
[2024-06-15T16:28:30.674Z] debug: 	Added custom boss wave to sandbox of type sptUsec, time: -1, chance: 30, zone: ZoneSandbox
[2024-06-15T16:28:30.674Z] debug: 	Started game with sessionId: 666c649000017156028c2690 Zoinzizoin
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: bigmap wave: 0 of type: assault in zone: ZoneBrige with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: bigmap wave: 1 of type: assault in zone: ZoneCrossRoad with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: bigmap wave: 15 of type: assault in zone: ZoneBlockPost with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: bigmap wave: 0 of type: assault in zone:  with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: lighthouse wave: 2 of type: marksman in zone: Zone_SniperPeak with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: rezervbase wave: 2 of type: assault in zone:  with Max Slots of 2
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: rezervbase wave: 7 of type: assault in zone:  with Max Slots of 2
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: sandbox wave: 4 of type: marksman in zone: ZoneSandSnipeCenter with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: sandbox wave: 6 of type: marksman in zone: ZoneSandSnipeCenter with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: sandbox wave: 8 of type: marksman in zone: ZoneSandSnipeCenter with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: sandbox wave: 9 of type: marksman in zone: ZoneSandSnipeCenter with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: shoreline wave: 9 of type: marksman in zone: ZonePowerStationSniper with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: woods wave: 6 of type: assault in zone: ZoneWoodCutter with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: woods wave: 7 of type: assault in zone: ZoneBigRocks with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed assault Spawn: woods wave: 8 of type: assault in zone: ZoneRoad with Max Slots of 0
[2024-06-15T16:28:30.675Z] debug: 	Fixed marksman Spawn: woods wave: 9 of type: marksman in zone: ZoneHighRocks with Max Slots of 1
[2024-06-15T16:28:30.675Z] debug: 	Splitting map: bigmap wave: 19 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: bigmap wave: 24 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Lighthouse wave: 3 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Shoreline wave: 16 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Shoreline wave: 27 with 5 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Shoreline wave: 32 with 5 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Shoreline wave: 37 with 6 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Shoreline wave: 43 with 6 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Woods wave: 15 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Woods wave: 19 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Woods wave: 23 with 4 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Woods wave: 27 with 5 bots
[2024-06-15T16:28:30.676Z] debug: 	Splitting map: Woods wave: 32 with 4 bots
[2024-06-15T16:28:30.679Z] debug: 	Profile made with: 3.8.3 (29197)
[2024-06-15T16:28:30.679Z] debug: 	Server version: 3.8.3 01783e295be916352ccb1078cf8351b273610c8e
[2024-06-15T16:28:30.679Z] debug: 	Debug enabled: false
[2024-06-15T16:28:30.679Z] debug: 	Mods enabled: true
[2024-06-15T16:28:30.722Z] info: 	[Requête Client] /client/menu/locale/en
[2024-06-15T16:28:30.787Z] info: 	[Requête Client] /client/game/version/validate
[2024-06-15T16:28:30.840Z] info: 	[Requête Client] /client/languages
[2024-06-15T16:28:30.882Z] info: 	[Requête Client] /client/game/config
[2024-06-15T16:28:33.620Z] info: 	[Requête Client] /client/items
[2024-06-15T16:28:33.676Z] info: 	SWAG: Vanilla spawn systems disabled
[2024-06-15T16:28:39.582Z] info: 	[Requête Client] /client/customization
[2024-06-15T16:28:39.744Z] info: 	[Requête Client] /client/globals
[2024-06-15T16:28:40.252Z] info: 	[Requête Client] /client/trading/api/traderSettings
[2024-06-15T16:28:40.304Z] info: 	[Requête Client] /client/settings
[2024-06-15T16:28:40.355Z] info: 	[Requête Client] /client/game/profile/list
[2024-06-15T16:28:40.761Z] info: 	[Requête Client] /client/game/profile/select
[2024-06-15T16:28:40.818Z] info: 	[Requête Client] /MoreCheckmarksRoutes/quests
[2024-06-15T16:28:40.818Z] info: 	MoreCheckmarks making quest data request
[2024-06-15T16:28:40.819Z] info: 	Got quests
[2024-06-15T16:28:40.995Z] info: 	[Requête Client] /MoreCheckmarksRoutes/assorts
[2024-06-15T16:28:40.996Z] info: 	MoreCheckmarks making trader assort data request
[2024-06-15T16:28:41.125Z] info: 	[Requête Client] /MoreCheckmarksRoutes/productions
[2024-06-15T16:28:41.125Z] info: 	MoreCheckmarks making productions request
[2024-06-15T16:28:41.137Z] info: 	[Requête Client] /client/profile/status
[2024-06-15T16:28:41.192Z] info: 	[Requête Client] /client/weather
[2024-06-15T16:28:41.194Z] info: 	[Requête Client] /client/locale/en
[2024-06-15T16:28:41.226Z] info: 	[Requête Client] /client/locations
[2024-06-15T16:28:41.227Z] debug: 	Map: base has no base json file, skipping generation
[2024-06-15T16:28:41.238Z] warn: 	SWAG: Configured boss spawns for map bigmap
[2024-06-15T16:28:41.238Z] warn: 	SWAG: Configured boss spawns for map factory4_day
[2024-06-15T16:28:41.239Z] warn: 	SWAG: Configured boss spawns for map factory4_night
[2024-06-15T16:28:41.239Z] warn: 	SWAG: Configured boss spawns for map interchange
[2024-06-15T16:28:41.239Z] warn: 	SWAG: Configured boss spawns for map laboratory
[2024-06-15T16:28:41.239Z] warn: 	SWAG: Configured boss spawns for map lighthouse
[2024-06-15T16:28:41.239Z] warn: 	SWAG: Configured boss spawns for map rezervbase
[2024-06-15T16:28:41.240Z] warn: 	SWAG: Configured boss spawns for map shoreline
[2024-06-15T16:28:41.240Z] warn: 	SWAG: Configured boss spawns for map tarkovstreets
[2024-06-15T16:28:41.240Z] warn: 	SWAG: Configured boss spawns for map woods
[2024-06-15T16:28:41.240Z] warn: 	SWAG: Configured boss spawns for map sandbox
[2024-06-15T16:28:41.240Z] debug: 	Map: base has no base json file, skipping generation
[2024-06-15T16:28:42.297Z] info: 	[Requête Client] /client/handbook/templates
[2024-06-15T16:28:42.459Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:42.460Z] info: 	[Questing Bots] Validated all quest files
[2024-06-15T16:28:43.649Z] info: 	[Requête Client] /client/hideout/areas
[2024-06-15T16:28:43.793Z] info: 	[Requête Client] /client/hideout/qte/list
[2024-06-15T16:28:43.833Z] info: 	[Requête Client] /client/hideout/settings
[2024-06-15T16:28:43.884Z] info: 	[Requête Client] /client/hideout/production/recipes
[2024-06-15T16:28:43.986Z] info: 	[Requête Client] /client/hideout/production/scavcase/recipes
[2024-06-15T16:28:44.038Z] info: 	[Requête Client] /client/builds/list
[2024-06-15T16:28:44.315Z] debug: 	Saved 2 profiles, took: 11.26ms
[2024-06-15T16:28:45.409Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.410Z] debug: 	[Aki.Core] 1077896
[2024-06-15T16:28:45.411Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.411Z] debug: 	[Aki.Core] 1498960
[2024-06-15T16:28:45.412Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.412Z] debug: 	[Aki.Core] 0
[2024-06-15T16:28:45.414Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.414Z] debug: 	[Aki.Core] 1077896
[2024-06-15T16:28:45.415Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.415Z] debug: 	[Aki.Core] 1498960
[2024-06-15T16:28:45.416Z] info: 	[Requête Client] /singleplayer/log
[2024-06-15T16:28:45.416Z] debug: 	[Aki.Core] 0
[2024-06-15T16:28:46.401Z] info: 	[Requête Client] /client/notifier/channel/create
[2024-06-15T16:28:46.402Z] info: 	[Requête Client] /client/profile/status
[2024-06-15T16:28:46.413Z] info: 	[Requête Client] /client/trading/customization/storage
[2024-06-15T16:28:46.471Z] info: 	[WS] joueur: Zoinzizoin (666c649000017156028c2690) est connecté
[2024-06-15T16:28:46.492Z] info: 	[Requête Client] /client/server/list
[2024-06-15T16:28:46.493Z] info: 	[Requête Client] /client/match/group/current
[2024-06-15T16:28:46.495Z] info: 	[Requête Client] /client/friend/list
[2024-06-15T16:28:46.496Z] info: 	[Requête Client] /client/friend/request/list/inbox
[2024-06-15T16:28:46.497Z] info: 	[Requête Client] /client/mail/dialog/list
[2024-06-15T16:28:46.499Z] info: 	[Requête Client] /client/friend/request/list/outbox
[2024-06-15T16:28:46.500Z] info: 	[Requête Client] /client/quest/list
[2024-06-15T16:28:46.665Z] info: 	[Requête Client] /client/repeatalbeQuests/activityPeriods
[2024-06-15T16:28:46.666Z] debug: 	[Quest Check] Daily quests are still valid.
[2024-06-15T16:28:46.731Z] info: 	[Requête Client] /client/achievement/statistic
